actual,assigned
1.0,0.55166012
1.0,0.74413163
1.0,0.95210636
1.0,0.94767056
-1.0,0.78536072
1.0,-0.67459755
1.0,1.0700295
-1.0,-0.62477399
1.0,0.9809672
1.0,0.93086081
1.0,1.0936824
-1.0,0.68128421
1.0,0.79983345
-1.0,0.7346821
1.0,0.8106173
1.0,0.89004807
-1.0,-1.5650688
-1.0,0.73063785
-1.0,0.96633884
-1.0,1.1397436
-1.0,0.99938634
-1.0,1.0599253
-1.0,-1.4296741
1.0,0.88850062
1.0,0.92777146
1.0,1.0099632
-1.0,0.95622316
-1.0,1.0454776
1.0,1.0171206
1.0,1.0749644
-1.0,0.99044613
1.0,0.99919899
1.0,0.98909532
-1.0,1.0239805
1.0,0.96730163
-1.0,1.0009801
1.0,0.89088397
-1.0,0.97158707
1.0,0.99756018
-1.0,0.35151194
1.0,0.95312881
1.0,0.99490729
-1.0,0.89219587
1.0,1.0476652
-1.0,0.94842209
1.0,-1.3221168
1.0,0.96461164
1.0,0.79638201
1.0,1.0236446
-1.0,-0.78407195
1.0,0.36766874
-1.0,1.086265
1.0,0.79478512
1.0,-1.565969
-1.0,1.0063094
1.0,0.9855954
1.0,0.99302641
-1.0,0.44103608
1.0,1.0973779
-1.0,1.0850064
-1.0,0.96225797
-1.0,0.798591
1.0,1.0522036
1.0,1.0676557
1.0,-0.45819561
1.0,1.0269562
1.0,0.93764684
1.0,1.0536446
1.0,1.1140585
1.0,0.98614045
1.0,0.12421892
1.0,1.0163133
-1.0,0.97950814
-1.0,0.79832539
-1.0,0.017595329
1.0,0.9737817
-1.0,0.80017009
-1.0,0.50301881
1.0,0.95658719
1.0,1.0922926
1.0,0.94907323
1.0,0.94947589
-1.0,0.99654076
1.0,0.92215835
-1.0,0.91016928
1.0,-1.1602916
-1.0,0.56155954
1.0,1.0335764
1.0,1.0043603
-1.0,0.32465083
1.0,1.0050961
1.0,1.0420464
1.0,0.9899902
-1.0,0.98487262
1.0,1.0052558
1.0,0.74082741
-1.0,0.98571476
1.0,0.97060357
1.0,1.0170969
-1.0,1.0706222
1.0,0.92510667
1.0,0.95915367
-1.0,0.93831578
1.0,0.96354954
-1.0,1.0855869
1.0,0.91921242
-1.0,0.99226902
1.0,1.0008037
1.0,1.0320107
1.0,0.99059052
-1.0,0.11978169
1.0,1.1001742
1.0,1.0895702
1.0,-0.20476334
-1.0,0.74909673
1.0,1.0904195
1.0,0.94772487
-1.0,1.0230816
1.0,0.83723104
1.0,0.50467455
-1.0,0.67141741
-1.0,0.99408559
1.0,1.022338
1.0,0.98525985
1.0,-0.70423687
1.0,0.924785
1.0,1.0131461
1.0,0.96906125
1.0,0.93185888
1.0,0.9798379
1.0,0.95832469
1.0,1.0134261
1.0,0.99014791
1.0,1.0295561
1.0,0.48151046
-1.0,0.91981626
-1.0,0.95583097
1.0,0.98643028
1.0,1.0326815
-1.0,0.91924558
1.0,0.94626743
-1.0,1.0199222
-1.0,1.0617224
-1.0,0.99785829
1.0,0.92952779
-1.0,0.9379001
-1.0,1.0058257
-1.0,1.0102165
-1.0,0.11093503
-1.0,0.9137259
-1.0,1.0592273
1.0,1.0269032
1.0,1.0131925
-1.0,0.97510469
-1.0,1.0276473
-1.0,1.0662679
1.0,1.0630595
-1.0,1.049918
-1.0,0.89034334
1.0,0.85082421
-1.0,1.0207012
1.0,0.91937273
-1.0,0.73166021
-1.0,0.99736045
1.0,0.5539881
1.0,0.66452446
-1.0,1.1063568
-1.0,0.82995335
-1.0,0.88656522
-1.0,-0.12431643
-1.0,1.0205618
1.0,1.0106451
1.0,0.88878053
-1.0,0.28562413
-1.0,1.0576215
-1.0,1.0078755
1.0,0.48225901
-1.0,1.0019425
-1.0,1.0278449
1.0,-0.22169151
1.0,1.0161583
1.0,0.89785541
-1.0,1.0757002
1.0,1.0359349
1.0,-1.1244759
1.0,0.98281436
1.0,0.71406174
1.0,0.79191786
1.0,0.93268006
-1.0,0.90203539
1.0,1.0563821
1.0,0.97555408
1.0,0.98617385
1.0,0.95188475
1.0,1.0120795
1.0,0.7629425
1.0,1.0162628
1.0,1.0643058
-1.0,0.68083674
-1.0,0.97660987
1.0,1.0585281
-1.0,0.86475548
1.0,0.91930089
-1.0,0.96950769
1.0,0.47885855
-1.0,0.56554993
1.0,1.0486595
1.0,1.1244788
1.0,0.39301476
1.0,1.1006493
1.0,0.6845433
1.0,1.0563937
1.0,1.0729435
-1.0,1.0457196
1.0,1.095581
1.0,1.088184
-1.0,0.85238564
1.0,0.94724904
-1.0,0.86207427
1.0,1.0442854
-1.0,0.96970884
1.0,0.69179294
1.0,0.77634178
1.0,0.9076324
1.0,0.86401756
1.0,0.65927357
1.0,1.0438417
-1.0,1.0240867
1.0,0.9190057
1.0,0.80797959
1.0,0.99485684
1.0,0.59975145
1.0,0.85293389
1.0,0.80355522
1.0,0.96248761
1.0,0.4412953
1.0,1.1098169
-1.0,1.0444259
1.0,0.99098864
-1.0,0.96592357
-1.0,0.70421627
1.0,1.0492629
1.0,-0.20388231
-1.0,1.1434736
-1.0,1.0125079
1.0,1.0374374
1.0,0.77938976
1.0,1.1004191
-1.0,0.91895454
1.0,0.98964838
1.0,1.0154686
1.0,1.0161676
1.0,0.94514118
1.0,0.90905354
-1.0,0.9451959
1.0,0.96814813
1.0,0.98389582
-1.0,1.0036811
1.0,1.0400274
1.0,1.071761
1.0,0.88872797
-1.0,1.0144051
1.0,1.063577
1.0,1.021384
1.0,0.52052515
1.0,0.46793731
1.0,0.9974849
1.0,1.0166077
1.0,0.67345973
-1.0,0.99958389
1.0,0.9186347
-1.0,0.97535772
-1.0,0.85075405
1.0,0.92841192
1.0,1.019751
1.0,1.0274051
1.0,0.9647929
-1.0,0.87466096
1.0,0.93435676
1.0,0.99439388
1.0,1.0153661
-1.0,0.93749498
-1.0,1.0341668
1.0,1.0347486
1.0,-0.15811901
1.0,0.69581116
-1.0,1.0389712
-1.0,1.1003973
-1.0,0.84869508
1.0,1.032439
1.0,0.89302338
1.0,1.0405583
1.0,0.99516923
-1.0,0.95673324
-1.0,0.90490054
1.0,0.39910722
-1.0,0.93037753
-1.0,0.98498089
1.0,0.91674561
1.0,1.0465094
-1.0,1.0398932
-1.0,1.0164247
-1.0,1.0213308
-1.0,0.98718808
1.0,0.84466985
1.0,0.94881523
1.0,1.015103
1.0,1.0601553
1.0,0.97283866
1.0,1.0537244
1.0,0.97399245
1.0,0.67146512
1.0,1.0526012
1.0,1.0531036
-1.0,0.4456246
1.0,0.86379821
1.0,1.0085371
-1.0,0.92661563
1.0,0.74190948
1.0,0.90392386
1.0,1.0206347
-1.0,0.94449696
1.0,1.0791782
-1.0,0.74308209
1.0,1.0351855
1.0,1.0776378
1.0,0.94658099
1.0,1.0148332
1.0,0.99842869
1.0,1.0527138
-1.0,0.70715828
1.0,1.049508
1.0,0.9600719
1.0,0.75060187
1.0,-0.88097539
-1.0,1.1197491
1.0,1.0389247
1.0,1.0419413
-1.0,0.8907224
-1.0,0.98083906
1.0,0.97862117
1.0,1.0107769
1.0,0.91861527
1.0,0.4184551
-1.0,0.83357268
-1.0,1.0308218
1.0,1.0099585
-1.0,0.95019015
1.0,0.99131872
1.0,1.0033331
1.0,0.47754905
1.0,-0.86895982
-1.0,1.0877444
1.0,0.64328229
-1.0,0.58990792
1.0,0.63127361
-1.0,0.97054966
1.0,0.671868
1.0,1.0908715
1.0,0.87813945
-1.0,1.0381767
1.0,0.65763819
1.0,0.99465385
1.0,1.0361866
1.0,1.0063678
1.0,0.96187691
1.0,1.099353
1.0,1.0712031
-1.0,0.89135569
1.0,0.87603374
1.0,0.98466015
-1.0,0.88781882
1.0,1.0192107
-1.0,0.99698414
1.0,0.77001811
-1.0,0.95377544
1.0,0.91986933
1.0,0.2837382
1.0,1.0550842
1.0,0.84779427
1.0,0.3886797
-1.0,1.0570087
-1.0,-0.099938531
-1.0,0.99949063
-1.0,0.92360073
-1.0,1.0672719
-1.0,0.95113896
-1.0,0.67419659
1.0,1.0710884
1.0,0.97096822
1.0,0.90054531
1.0,1.0307774
-1.0,0.081755067
1.0,0.92407078
1.0,1.0090828
-1.0,0.92967868
-1.0,-1.2214036
-1.0,0.9264035
1.0,1.0218019
-1.0,0.95155597
1.0,0.85001097
1.0,0.75610907
1.0,0.82247557
1.0,-0.90423254
-1.0,0.99157958
-1.0,1.0362733
-1.0,1.0250378
1.0,-0.54814676
-1.0,0.86944946
1.0,0.53167493
-1.0,1.030018
-1.0,0.92559489
1.0,1.0136716
1.0,0.97231022
1.0,0.67832762
1.0,1.0013896
1.0,0.59845787
1.0,1.0857374
1.0,1.0334312
1.0,0.75518946
-1.0,-0.075501133
-1.0,0.98799399
1.0,1.0599536
-1.0,1.0821723
-1.0,1.0706734
1.0,1.0251483
1.0,0.55722723
-1.0,0.83955467
1.0,1.0319845
1.0,0.87656695
1.0,1.1236456
1.0,0.21447659
1.0,1.0734953
1.0,0.87336419
1.0,0.99217445
1.0,0.61065099
-1.0,0.97992657
-1.0,0.64055072
1.0,1.1473769
1.0,0.95289246
1.0,1.0530808
1.0,0.97810069
1.0,1.072364
-1.0,0.70722449
1.0,0.95139304
-1.0,1.0710019
1.0,0.5084563
1.0,1.0238024
1.0,0.58337689
1.0,0.95386482
1.0,0.87075069
1.0,0.97572748
1.0,0.98760522
1.0,0.96579067
1.0,-0.049108317
1.0,0.55095453
1.0,0.95590556
1.0,0.75625521
1.0,0.87866733
1.0,1.0025298
-1.0,1.0280736
1.0,0.37262748
1.0,0.75452286
1.0,1.0680833
1.0,1.0297227
-1.0,0.92357098
1.0,0.80071855
1.0,0.49894286
1.0,0.99182958
1.0,1.0559619
1.0,0.95267902
1.0,0.7634769
1.0,0.89852989
1.0,-1.0000048
1.0,1.0386445
1.0,1.0664748
-1.0,0.66587426
1.0,0.78789781
1.0,1.0816185
1.0,0.95767418
1.0,0.91187436
1.0,1.1354369
1.0,0.96094103
-1.0,0.50116601
-1.0,0.71902035
-1.0,0.92753979
1.0,0.97251127
1.0,1.0360337
1.0,0.8419471
1.0,0.80167845
1.0,1.0133975
1.0,-1.3871207
1.0,1.0376781
-1.0,1.0453709
1.0,0.96084306
-1.0,1.4144365
-1.0,1.0878902
1.0,0.81604667
1.0,0.043373369
1.0,0.04098907
-1.0,0.68185253
1.0,0.94683155
1.0,1.033206
1.0,0.99175638
1.0,1.0168573
-1.0,0.99142671
-1.0,0.87239244
1.0,-0.60760588
1.0,0.67076388
1.0,1.0473403
-1.0,0.59785782
1.0,0.98000791
1.0,1.0332275
-1.0,0.98692022
1.0,-1.1552491
1.0,0.47090806
1.0,0.98992672
-1.0,1.0120883
-1.0,0.59092698
-1.0,0.97529906
1.0,0.93101597
1.0,1.0918735
1.0,1.0688385
-1.0,1.1123432
1.0,1.0484506
1.0,0.83151861
1.0,0.9722426
1.0,1.005893
-1.0,1.0360075
1.0,0.97517133
1.0,0.89810722
1.0,1.0480803
-1.0,1.0075675
1.0,1.0641928
1.0,1.0486749
-1.0,0.98543343
1.0,0.98952971
1.0,1.0418035
1.0,-0.1208693
-1.0,1.0406246
1.0,0.93723218
1.0,0.9987484
1.0,0.91295157
1.0,0.71679267
-1.0,-0.15069225
-1.0,0.94373706
1.0,0.65401483
1.0,0.85096461
1.0,0.79966532
1.0,0.80558944
-1.0,1.0256857
1.0,0.84228717
1.0,0.65293112
-1.0,0.67579112
1.0,0.96204824
1.0,0.99668223
1.0,0.99383408
1.0,0.88437734
1.0,0.90587198
1.0,-0.80283799
-1.0,1.0500896
-1.0,0.59632965
-1.0,0.78924019
1.0,1.0184433
1.0,0.28717596
1.0,0.90197795
1.0,0.72861504
-1.0,1.0443253
1.0,1.012296
1.0,0.96219905
-1.0,0.9620385
1.0,1.0307115
-1.0,0.50042274
-1.0,1.0274721
-1.0,0.95790072
1.0,1.0087096
1.0,-0.023567077
1.0,0.99073498
1.0,1.0170328
1.0,0.99454556
1.0,0.99084912
-1.0,1.1195027
1.0,0.97772106
1.0,0.89483064
-1.0,0.89558645
1.0,0.88272543
1.0,0.8860398
1.0,1.0008577
1.0,0.46230158
-1.0,0.91376636
-1.0,1.0320902
1.0,1.0411891
-1.0,1.0387861
-1.0,0.99586701
1.0,1.0179497
-1.0,0.7539477
1.0,1.0141481
1.0,1.0267758
1.0,0.97049009
1.0,0.91954723
1.0,0.29781835
1.0,0.98945059
1.0,0.063717892
1.0,1.0396543
-1.0,0.9569315
-1.0,1.2386131
-1.0,1.068282
-1.0,0.85608073
1.0,0.9212908
1.0,0.76409442
-1.0,1.0159651
1.0,0.99440487
1.0,1.0462514
1.0,1.0412348
1.0,1.1057605
-1.0,1.0646089
1.0,1.1495053
1.0,0.99668047
1.0,1.0329208
-1.0,0.55529509
1.0,0.99815308
1.0,0.87771221
-1.0,1.0261916
1.0,0.83901369
1.0,0.61346485
1.0,0.82958526
1.0,-0.74894269
-1.0,0.84033518
-1.0,0.097324891
1.0,0.90557557
1.0,0.94226324
1.0,1.0601336
-1.0,0.93681319
-1.0,0.50313089
1.0,1.0154986
1.0,1.0421062
1.0,1.0089025
1.0,0.96869193
1.0,0.9543871
1.0,1.0532865
1.0,0.99483079
1.0,1.0241404
1.0,-0.94375651
-1.0,0.99333322
-1.0,0.92280003
1.0,0.93930695
-1.0,0.51603719
1.0,0.58482597
1.0,0.95891356
1.0,0.96257249
1.0,1.0474066
1.0,0.91489677
1.0,0.95969943
1.0,0.70131628
1.0,1.0601574
1.0,1.0314859
-1.0,0.65896836
1.0,-1.0189216
1.0,0.81331653
1.0,0.8709449
1.0,0.69847746
-1.0,-0.19886443
1.0,1.0077001
1.0,0.84047352
1.0,1.0440608
1.0,1.0300238
1.0,0.99982058
1.0,1.0468603
1.0,0.51605005
1.0,1.0491204
1.0,1.0193669
1.0,1.0172734
1.0,0.65824896
1.0,1.0616802
1.0,0.65140562
-1.0,1.0760849
1.0,0.92790677
-1.0,0.60509074
1.0,-0.94737535
1.0,1.0252556
1.0,0.7390177
-1.0,1.0136936
1.0,0.6895451
1.0,0.97412095
1.0,0.25400093
-1.0,1.0668727
1.0,1.1232498
1.0,0.80069581
1.0,0.4064939
1.0,0.25620094
-1.0,1.013491
1.0,1.0626785
1.0,0.99753064
-1.0,1.0587487
1.0,1.031678
-1.0,1.0025131
-1.0,1.0169985
1.0,1.0650115
-1.0,1.0480417
1.0,0.84368464
1.0,1.0151123
-1.0,-1.8902324
-1.0,0.97841599
1.0,0.74733729
1.0,0.48043047
1.0,1.0168747
1.0,0.61809262
-1.0,0.83584542
1.0,0.90324593
1.0,0.74806183
1.0,1.0441247
1.0,0.69510517
1.0,0.89091081
1.0,1.0682942
-1.0,0.96700684
1.0,1.0131565
1.0,0.92307681
1.0,0.98648432
1.0,0.89540689
1.0,1.0021164
1.0,1.0450784
-1.0,1.1034512
-1.0,0.83957874
1.0,1.0478454
-1.0,1.0239237
1.0,1.0288309
1.0,0.58438223
-1.0,1.0367128
-1.0,0.47706085
1.0,0.93359767
1.0,0.95317999
-1.0,0.55228186
1.0,1.0421888
1.0,0.89499077
1.0,1.074503
1.0,0.8150522
1.0,1.0617655
1.0,1.0031553
-1.0,0.98890155
-1.0,0.46285478
-1.0,0.72931761
-1.0,0.67738063
1.0,1.1002223
1.0,-0.50625589
-1.0,0.81557203
-1.0,0.90720778
1.0,1.0270836
1.0,0.91470691
1.0,0.8579302
1.0,0.77205555
-1.0,0.88266372
1.0,1.0085072
-1.0,0.80569389
1.0,0.96551382
1.0,0.92852486
1.0,1.0062605
1.0,0.51306456
1.0,0.97624964
-1.0,0.89618352
1.0,0.98395703
1.0,0.99827128
1.0,1.0286446
-1.0,0.73022993
1.0,-0.49961541
-1.0,-0.84863683
1.0,1.0814263
1.0,0.25287613
1.0,0.99475375
1.0,1.0059796
1.0,1.0040899
-1.0,0.7963464
-1.0,0.99697924
-1.0,1.0796512
-1.0,0.58424234
1.0,0.85672091
-1.0,-1.5404097
-1.0,0.89662574
-1.0,0.95166199
1.0,1.001891
1.0,0.90532668
1.0,0.95450704
1.0,0.91291153
1.0,0.95062725
1.0,0.85295518
1.0,0.87429185
1.0,0.93205195
1.0,0.98064396
1.0,0.89792072
1.0,0.88726561
1.0,1.0155389
1.0,0.94289385
1.0,0.98752112
1.0,0.98832777
-1.0,0.98076165
1.0,0.96143587
-1.0,0.52487268
1.0,0.62578411
1.0,0.58090124
1.0,1.0159882
1.0,0.83813961
1.0,0.95172367
-1.0,0.95138823
1.0,1.035589
-1.0,0.95331813
1.0,1.0192651
1.0,0.52066937
1.0,1.0044187
-1.0,0.73202482
-1.0,0.90173122
1.0,0.97971879
1.0,0.54321165
1.0,1.0036117
1.0,0.73470986
1.0,1.0678306
-1.0,1.0588498
1.0,0.34192286
1.0,1.0666812
1.0,0.90442801
1.0,0.94979432
1.0,1.0311512
1.0,0.89109159
1.0,0.78987617
1.0,0.7707777
-1.0,0.93303027
1.0,0.9310612
1.0,1.0660508
1.0,0.99690362
1.0,0.19118
1.0,0.53293054
1.0,0.92185215
1.0,0.87719483
-1.0,1.0163074
1.0,1.0265815
1.0,0.99209402
1.0,1.0445354
-1.0,1.0035961
1.0,1.036494
-1.0,-1.007344
1.0,0.76739137
-1.0,1.0444604
-1.0,0.88162654
-1.0,0.26732006
-1.0,0.92436521
1.0,0.49054207
1.0,1.0288622
1.0,0.87680424
1.0,1.3209673
1.0,1.0342756
1.0,0.75823589
-1.0,0.42979409
-1.0,1.0597141
1.0,0.96537939
-1.0,0.93428377
1.0,0.89976601
-1.0,1.0078146
1.0,0.96596403
-1.0,0.89594406
1.0,1.0327266
1.0,1.0677889
-1.0,0.95520509
1.0,-0.33211985
1.0,1.0635916
1.0,1.0417949
1.0,1.0506471
1.0,0.99637756
1.0,1.0218598
1.0,1.0810466
-1.0,0.78050204
1.0,1.0489729
1.0,0.88155069
-1.0,0.91881801
1.0,0.98876336
1.0,0.72718253
1.0,0.99278108
1.0,0.7814442
1.0,0.63171154
-1.0,0.86330541
1.0,0.75553944
-1.0,0.93661626
1.0,0.95774333
1.0,1.0786257
1.0,0.5707651
-1.0,1.0658602
1.0,1.0204255
1.0,-0.82325254
1.0,0.88138743
1.0,0.97219889
1.0,0.70411602
1.0,0.96703461
-1.0,1.0376016
-1.0,1.0852587
1.0,-0.080113974
1.0,0.68781014
1.0,0.71860303
-1.0,0.96947214
1.0,0.97644226
1.0,0.59192226
-1.0,1.0177948
1.0,0.88486783
-1.0,0.96780058
-1.0,1.0151494
-1.0,0.98677049
-1.0,1.1962235
-1.0,0.71522178
1.0,0.81574506
1.0,1.0295949
1.0,0.98171465
-1.0,0.85946895
1.0,-0.062945206
-1.0,0.9361185
-1.0,0.90955867
-1.0,-0.7353369
1.0,0.9887549
1.0,0.50182707
-1.0,1.0171011
1.0,1.0038953
1.0,1.0226954
1.0,0.97744718
-1.0,0.90687702
1.0,0.99706763
1.0,1.0659127
1.0,0.65110776
1.0,1.0198921
1.0,1.0357117
-1.0,0.95492076
1.0,0.86261199
1.0,0.96759028
1.0,0.59970953
1.0,0.93112347
1.0,0.88953265
1.0,0.6681646
1.0,0.7316772
1.0,1.0898487
-1.0,1.0100678
1.0,0.93035953
1.0,0.89081637
1.0,0.52688654
1.0,0.61047486
-1.0,0.77825381
1.0,0.98810196
1.0,1.0833415
1.0,0.98680133
1.0,1.080338
1.0,1.0093785
-1.0,0.75501174
-1.0,1.0999006
-1.0,1.053292
-1.0,1.0114365
1.0,0.15964253
1.0,0.83967238
-1.0,1.0070554
1.0,0.53958401
1.0,0.85860145
-1.0,1.0770307
-1.0,0.72489715
1.0,0.97399978
1.0,-1.5614152
1.0,1.0818319
1.0,0.88059607
1.0,0.98084565
1.0,1.0430135
1.0,-0.18509598
1.0,0.99862915
1.0,1.0101516
1.0,0.79027563
1.0,0.86262185
1.0,1.0005003
1.0,0.612355
-1.0,0.87438334
1.0,0.9399672
1.0,0.52753175
1.0,0.66341476
1.0,0.86909093
-1.0,1.0457558
1.0,1.024307
1.0,1.1455748
1.0,1.0176815
-1.0,0.77662356
1.0,0.93332176
1.0,1.0618958
1.0,1.008602
1.0,0.69174836
1.0,0.75818021
-1.0,1.0440345
1.0,0.81047401
1.0,0.45805397
-1.0,0.83492424
1.0,0.84387337
-1.0,1.037035
1.0,0.92456127
-1.0,0.91097928
-1.0,1.0092219
-1.0,1.093582
1.0,0.95554767
1.0,0.7661419
1.0,1.0215063
-1.0,1.0365538
-1.0,0.93505313
1.0,0.99989821
-1.0,0.86640976
1.0,1.0164549
1.0,0.57793401
1.0,0.70172789
1.0,0.98987065
-1.0,0.94405373
1.0,0.76305191
1.0,1.0221931
1.0,1.1051817
1.0,1.0761661
1.0,0.74535305
1.0,1.086698
1.0,1.0667687
1.0,1.0200717
1.0,0.6585266
-1.0,-0.66288401
-1.0,0.8323948
-1.0,0.68004685
-1.0,0.53156004
1.0,-0.36078652
1.0,1.0453274
1.0,0.6549332
-1.0,1.1725264
-1.0,0.88619211
1.0,1.0301246
-1.0,1.0368365
-1.0,0.94151342
-1.0,1.0374323
-1.0,0.99748928
1.0,1.0679736
1.0,1.0735152
1.0,0.73325568
-1.0,0.53142063
1.0,1.0204484
1.0,1.0157335
1.0,0.90979608
-1.0,0.8026156
1.0,-1.1913892
1.0,0.49422817
-1.0,-0.055714605
1.0,0.80299929
1.0,0.98775166
1.0,1.0457266
1.0,0.83490215
1.0,1.0245103
-1.0,1.0324911
1.0,0.84939994
1.0,0.95492804
1.0,0.87753576
1.0,0.78965693
1.0,0.93384037
1.0,0.52838151
1.0,0.95820427
1.0,0.84677706
1.0,1.0458891
-1.0,1.04711
1.0,1.0330166
-1.0,0.8916046
1.0,0.13109449
1.0,1.1314446
-1.0,0.69590967
-1.0,0.99004871
-1.0,0.9247038
1.0,0.91917829
1.0,0.80290218
1.0,0.71664229
1.0,0.84670237
1.0,0.99820028
-1.0,0.42199192
1.0,0.89963398
1.0,1.051775
1.0,1.0166728
1.0,0.93199434
1.0,-0.93990904
-1.0,1.0529096
-1.0,0.99776681
-1.0,1.0812241
-1.0,0.73701352
1.0,0.69682662
-1.0,0.97935353
1.0,1.0816475
1.0,0.59100096
1.0,0.96163482
1.0,1.3256432
1.0,-0.0058899668
-1.0,0.85239934
1.0,0.8438793
1.0,0.97711628
1.0,0.15459535
-1.0,0.79985463
1.0,0.93750302
1.0,0.61576582
1.0,0.92522371
-1.0,0.80588673
1.0,0.83695121
1.0,0.94124751
1.0,1.0574882
1.0,1.0189434
-1.0,1.060834
1.0,1.0114401
1.0,0.98734994
1.0,1.0039239
1.0,1.1833385
1.0,0.69731217
1.0,0.73854964
1.0,0.96479183
1.0,1.0237194
1.0,-0.880107
1.0,0.99299288
-1.0,0.99711173
1.0,0.91335298
-1.0,0.85203812
1.0,1.057262
-1.0,1.005564
1.0,0.80330234
-1.0,1.045437
1.0,1.0188792
1.0,0.99242527
-1.0,1.0729569
1.0,1.0242704
-1.0,0.49046023
1.0,1.0295818
1.0,-0.017850102
1.0,0.97156075
1.0,0.49207797
-1.0,0.7850619
1.0,0.75119839
1.0,0.82832019
1.0,1.0206293
-1.0,0.91224297
1.0,-0.038424416
1.0,0.98148316
1.0,0.83361959
-1.0,1.018906
-1.0,1.0103434
1.0,1.1319876
-1.0,1.2301873
1.0,1.0117457
1.0,-0.94988558
1.0,0.77756047
-1.0,0.96772942
1.0,0.92312379
1.0,0.80846829
1.0,0.99016346
1.0,0.32828692
1.0,0.99973029
1.0,0.98067174
1.0,0.99262553
1.0,0.95372171
1.0,0.65298973
1.0,-1.9354481
1.0,0.9824342
1.0,0.90839041
1.0,1.0606915
-1.0,0.66907421
1.0,1.0531746
-1.0,0.97267312
-1.0,0.97062157
1.0,0.7292617
1.0,1.0760866
1.0,1.004742
1.0,0.5794519
-1.0,1.1173486
1.0,0.68681234
-1.0,0.96989231
1.0,0.99769912
1.0,0.48899634
1.0,0.88419566
-1.0,1.0476017
-1.0,1.0151805
-1.0,0.76038577
-1.0,0.35816891
-1.0,0.95933631
-1.0,1.0130055
-1.0,0.43196443
1.0,1.0307139
1.0,1.0081773
1.0,0.97702257
1.0,0.97016557
1.0,0.42901057
1.0,1.032191
-1.0,0.95720582
-1.0,1.0250835
-1.0,1.0857334
-1.0,0.49132837
1.0,0.92761674
1.0,1.0051522
-1.0,0.93270587
1.0,0.62226802
1.0,0.99120544
1.0,-0.88396675
1.0,0.68460416
1.0,0.92068063
-1.0,0.94234204
-1.0,0.88803368
-1.0,0.46132154
-1.0,0.99380772
1.0,-1.5665439
-1.0,0.84499004
1.0,1.0671477
1.0,1.0754852
1.0,0.82513872
1.0,1.0404702
-1.0,1.0270606
-1.0,0.94708399
1.0,1.0670409
1.0,1.0262744
-1.0,-0.94626641
-1.0,1.0215667
1.0,1.0602138
1.0,1.0102472
1.0,0.95892132
1.0,0.9911793
1.0,1.0086297
1.0,0.9577446
1.0,-1.1561291
1.0,1.0585542
1.0,1.0646552
1.0,1.0206254
-1.0,0.96831379
-1.0,0.96473298
1.0,-0.06247682
1.0,0.99844072
-1.0,1.0166049
1.0,1.0277421
1.0,0.85421383
-1.0,1.0622118
1.0,-0.093317291
1.0,1.0225354
1.0,0.95748448
1.0,1.0516427
1.0,0.51400797
1.0,1.0002325
-1.0,0.95526437
1.0,0.93601996
1.0,0.78785752
1.0,0.50557189
1.0,0.91665327
1.0,0.92556546
1.0,0.88129616
-1.0,1.0206554
1.0,0.76735163
-1.0,1.0512121
1.0,0.9131582
-1.0,0.55669946
1.0,1.0410902
-1.0,1.0105679
-1.0,0.74178317
1.0,1.0579344
1.0,0.95696464
-1.0,0.94261117
-1.0,1.0364571
1.0,0.93776943
1.0,1.0628635
1.0,1.0939785
-1.0,1.0313772
1.0,0.21691111
-1.0,0.12422336
1.0,0.92730731
1.0,1.0501515
1.0,0.94505038
-1.0,-0.082593615
1.0,0.90611998
1.0,0.98643273
1.0,0.86882046
-1.0,1.0825684
1.0,0.97684915
-1.0,0.98640008
-1.0,0.65256873
1.0,1.0376567
1.0,0.71450207
1.0,0.79138905
-1.0,0.98812841
-1.0,1.0193814
1.0,1.1444788
1.0,1.0455934
1.0,0.93291318
-1.0,1.0485896
1.0,1.0174446
-1.0,0.87968349
-1.0,1.0622077
1.0,1.0467986
1.0,0.9602345
1.0,0.4696601
1.0,0.28151318
-1.0,0.76017591
1.0,1.0796449
1.0,1.0895261
-1.0,0.99318027
1.0,0.84788366
1.0,0.85911996
1.0,0.632444
1.0,1.0747921
1.0,0.59101061
1.0,1.0405732
1.0,1.0102257
1.0,1.0391096
1.0,0.97465686
1.0,1.0762094
-1.0,-0.056193264
1.0,0.84934228
1.0,1.0240855
1.0,0.8228327
1.0,0.96378078
1.0,1.0132108
1.0,1.1108025
1.0,0.73915392
1.0,0.50311976
1.0,0.81558317
-1.0,1.0710654
-1.0,0.93750014
1.0,1.0288881
1.0,0.94550353
1.0,1.0349474
1.0,-0.65251203
1.0,0.87561166
1.0,0.95968389
-1.0,0.94903316
1.0,0.91800028
1.0,0.9766711
1.0,1.0154319
1.0,0.83187127
1.0,1.0195083
1.0,-0.61359635
1.0,1.0078675
-1.0,0.57400411
1.0,0.50103437
1.0,0.89839928
-1.0,0.95761137
1.0,0.96663143
1.0,1.0301664
1.0,1.0032397
1.0,1.0927649
1.0,0.98032051
-1.0,1.09733
-1.0,1.0114576
-1.0,0.97602022
1.0,1.0185744
1.0,1.01145
1.0,0.66659648
1.0,0.88976035
1.0,1.0475811
-1.0,0.85224977
1.0,0.93115785
-1.0,0.83195108
1.0,0.62123956
-1.0,0.74439293
1.0,-0.14007241
1.0,0.8906335
-1.0,0.93750158
1.0,0.97854313
1.0,1.0354425
1.0,0.64023395
-1.0,0.82796014
1.0,0.99582216
