actual,assigned
-1.0,-1.2993713
-1.0,-0.12762081
1.0,-0.39751546
1.0,1.0878299
-1.0,1.0614599
1.0,-4.8276194
1.0,-1.2079023
-1.0,-1.2333098
1.0,0.16029794
-1.0,-0.46240406
1.0,-1.7938337
-1.0,-1.5035881
-1.0,0.018256379
1.0,-1.2478364
1.0,-1.6751738
1.0,-1.0593758
1.0,-1.426551
1.0,-0.35423344
1.0,0.66216051
1.0,-1.4457658
1.0,-0.053248013
-1.0,-1.2477164
1.0,1.034211
1.0,-1.3256967
1.0,0.10127428
1.0,1.2491499
1.0,0.810987
1.0,0.47376659
1.0,-1.257678
1.0,-0.52534855
1.0,-0.08057597
1.0,-0.9664813
1.0,-0.28856619
1.0,0.54352636
-1.0,-1.3839293
1.0,-0.30526224
1.0,1.0113565
1.0,-0.70151261
1.0,0.97139403
1.0,-4.9381131
1.0,-1.2413988
-1.0,-1.3946103
1.0,-0.84762793
1.0,0.17171602
-1.0,-0.87951442
1.0,-1.063472
1.0,-1.1363047
1.0,1.1027625
1.0,-0.96799169
1.0,0.18169598
-1.0,-0.080053762
-1.0,0.56502031
-1.0,-1.3227743
1.0,-0.23739249
1.0,-1.4847915
-1.0,-0.53268841
-1.0,-1.0852492
1.0,-3.1560527
1.0,1.0365467
-1.0,-0.19896215
-1.0,0.36194455
1.0,-0.013472886
1.0,-0.69382633
-1.0,-0.95983686
1.0,-0.62474028
1.0,0.64940717
1.0,-1.3231794
-1.0,-0.22510798
1.0,-0.78961783
1.0,-1.1668448
-1.0,-0.36668235
1.0,-0.92786429
1.0,-1.404576
1.0,-0.81800719
1.0,-0.12796146
1.0,0.12174202
1.0,-1.6134315
1.0,-0.90778811
1.0,-0.8975621
1.0,-0.95539948
-1.0,-1.3763088
-1.0,-0.57430174
1.0,1.0949743
1.0,-0.18736552
-1.0,-0.09570503
1.0,0.48158081
1.0,-0.90568005
1.0,-0.51374726
1.0,-1.3044833
1.0,-0.011524873
1.0,-0.93027033
-1.0,-0.029128108
-1.0,-0.95843005
1.0,-0.23053067
1.0,0.84382431
1.0,0.82083428
1.0,-1.1690217
-1.0,-1.08273
-1.0,-0.21662647
1.0,1.0743589
1.0,-0.99013958
1.0,-1.5947873
1.0,-1.4686947
1.0,-0.95916633
1.0,-0.74096376
1.0,-0.4469726
1.0,0.052011596
-1.0,-0.96716003
1.0,-0.92823718
-1.0,-0.32991975
1.0,-0.90420336
1.0,-0.86060792
1.0,-0.9489044
-1.0,0.57078273
1.0,-0.24147161
1.0,-0.74776532
1.0,-0.10353821
-1.0,-0.79068382
1.0,-0.58657851
1.0,-0.92531673
-1.0,-0.48683748
1.0,-1.160596
1.0,-0.79672957
1.0,-0.80592745
1.0,0.73130928
1.0,-0.33799833
-1.0,-0.31510299
1.0,-1.4060019
-1.0,0.075183629
-1.0,-0.41486999
1.0,0.25895271
1.0,1.1789297
1.0,0.61454871
1.0,-1.3156628
1.0,-0.029916458
1.0,0.66177905
-1.0,-1.1207258
-1.0,-1.0379642
1.0,-1.1326188
1.0,0.69676919
-1.0,1.3155373
1.0,-0.92016921
1.0,0.00085223828
-1.0,-0.41714364
1.0,-1.1513152
-1.0,-0.62144209
1.0,1.1534912
1.0,-0.12139893
1.0,-0.017895574
1.0,0.17237451
1.0,-1.0270526
1.0,1.2137791
-1.0,-1.1681574
1.0,-1.7177223
1.0,-0.78844418
-1.0,-0.30968383
1.0,0.15016402
1.0,-1.030761
1.0,0.49859826
1.0,-1.2260341
1.0,-1.1965452
-1.0,-0.9060188
-1.0,-1.0933753
1.0,0.62045787
1.0,0.23627404
1.0,-1.3186005
1.0,0.48471383
-1.0,-0.12275845
1.0,-0.092093929
1.0,0.41788266
-1.0,0.33307232
1.0,0.20886776
1.0,-0.12443562
1.0,0.31763504
-1.0,-0.95206398
1.0,-0.033530184
-1.0,-0.23043485
1.0,-0.0015541927
1.0,-0.43166831
-1.0,-1.4813094
-1.0,-1.061819
-1.0,0.58965486
-1.0,-1.571653
-1.0,-1.7317872
-1.0,-0.51360163
-1.0,-0.66578001
1.0,-4.6148439
1.0,-0.91692617
1.0,-1.1493945
-1.0,-1.4154695
-1.0,1.5074627
1.0,0.74559732
1.0,-0.60096425
-1.0,-0.73528607
1.0,0.48362294
1.0,-1.4237811
-1.0,-0.40358235
1.0,0.23139122
-1.0,-1.0610948
1.0,-1.4813256
-1.0,-1.0296708
1.0,-0.13493947
-1.0,1.6209978
1.0,-0.69610863
1.0,0.7010087
-1.0,0.090063678
1.0,-0.075825389
-1.0,-0.080732304
1.0,-0.27725046
1.0,0.20243022
1.0,-0.48198137
1.0,0.78808477
-1.0,0.35095058
1.0,-1.0381534
-1.0,-1.3590583
1.0,-0.69601653
1.0,-0.71888697
-1.0,-0.47612526
1.0,-1.1174239
1.0,0.064897118
-1.0,-0.73309099
1.0,1.1317338
-1.0,-1.3527687
-1.0,-1.2435221
-1.0,-1.151937
1.0,-0.58009164
1.0,-0.07539998
1.0,-1.0561746
1.0,-0.48360756
1.0,-1.3773331
1.0,-0.86870698
1.0,-0.89428699
1.0,0.95478215
1.0,0.037243729
1.0,-0.80138298
-1.0,-0.36271072
-1.0,-1.2945123
-1.0,-0.74034708
1.0,-0.99224993
-1.0,-1.481002
-1.0,0.14077905
1.0,-1.4499371
1.0,-1.4219522
1.0,0.29454555
1.0,-0.80250266
-1.0,-0.074665677
1.0,-0.076684296
-1.0,-0.41437615
1.0,1.1350505
-1.0,-1.2116986
1.0,-1.3013482
1.0,0.45566231
-1.0,0.20525816
1.0,0.87806106
1.0,0.6230697
1.0,-0.29166144
-1.0,-1.4700446
1.0,0.77559175
1.0,-1.0234277
-1.0,0.5494664
1.0,1.2416589
1.0,-0.99028336
-1.0,-1.4646859
1.0,-0.67565508
1.0,-1.4913114
-1.0,-1.1215626
1.0,0.51015164
-1.0,-0.94987157
1.0,-0.64214923
-1.0,0.54725322
1.0,0.58891123
1.0,-0.33283004
1.0,-4.4730157
-1.0,0.19191975
1.0,0.32583161
1.0,-0.34497142
1.0,0.84284569
-1.0,-0.27223037
1.0,0.38606441
1.0,-1.4006255
-1.0,-1.1652257
1.0,-0.98891731
1.0,-0.31506975
-1.0,-2.877418
-1.0,-0.431579
1.0,0.088596034
1.0,0.30729065
1.0,-1.1919465
1.0,0.73451786
1.0,-0.84706628
1.0,-1.077981
1.0,-0.6478409
1.0,-1.2468024
1.0,-0.92095934
1.0,-2.2418952
1.0,0.28063859
1.0,-0.62035736
1.0,-1.3212845
-1.0,-0.10847358
-1.0,-1.3495992
1.0,-0.66409118
1.0,-0.014774176
-1.0,0.53757274
1.0,0.13423499
-1.0,-0.39324989
-1.0,-0.42551234
-1.0,-1.215844
1.0,-1.1470795
-1.0,-1.232771
-1.0,1.2952869
-1.0,-1.625822
-1.0,-0.75461299
-1.0,0.42752663
-1.0,-0.86842126
1.0,-0.69074242
1.0,-1.1339273
-1.0,-1.447156
-1.0,-0.011795593
-1.0,-0.26015865
1.0,0.046850202
-1.0,-0.15844529
-1.0,-1.3641572
1.0,-1.1471035
-1.0,-0.94889901
1.0,0.074358067
-1.0,-0.68851861
-1.0,-0.17622932
1.0,0.04310696
1.0,-0.57026627
-1.0,-0.49207415
-1.0,0.53005535
-1.0,-0.79053672
-1.0,-1.3998806
-1.0,-0.3089419
1.0,-1.0957795
1.0,-0.60327306
-1.0,0.52291307
-1.0,-1.0406555
-1.0,-0.31217972
1.0,-1.6583825
-1.0,-0.39039984
-1.0,0.9945638
1.0,-0.47279002
1.0,-0.24383022
1.0,-0.53216936
-1.0,-0.54562306
1.0,-0.22064592
1.0,-1.0451911
1.0,-0.035437989
1.0,1.2401786
1.0,-0.43706906
1.0,-0.5255031
-1.0,-0.62281035
1.0,-0.23670018
1.0,-0.14829358
1.0,-0.013997372
1.0,0.074432667
1.0,0.56045086
1.0,-1.7392349
1.0,0.2954602
1.0,0.60837445
-1.0,0.31378099
-1.0,-0.41243352
1.0,-0.74392236
-1.0,-0.31776317
1.0,-1.4747202
-1.0,0.68715283
1.0,-0.29330062
-1.0,1.4498429
1.0,-1.08991
1.0,-1.2389913
1.0,0.67022573
1.0,-0.27416127
1.0,-1.1475615
1.0,1.1152649
1.0,1.6471201
-1.0,-1.5293169
1.0,-1.0454917
1.0,-1.3696511
-1.0,0.47863543
1.0,-0.67536185
-1.0,-0.39333417
1.0,-0.8241662
-1.0,-1.0395223
1.0,-1.0739444
1.0,-0.51042441
1.0,-0.96503036
1.0,0.10997218
1.0,-0.55240202
1.0,-0.44520846
-1.0,-0.72469401
1.0,-0.37043214
1.0,-0.23076268
1.0,-0.70757983
1.0,-1.0826817
1.0,-0.37421018
1.0,0.15277636
1.0,-0.056391465
1.0,-0.63917105
1.0,0.83728104
-1.0,-0.4419802
1.0,-1.1219715
-1.0,0.11467532
-1.0,-1.1214807
1.0,0.63424465
1.0,-1.5844846
-1.0,-0.69193431
-1.0,-0.98751649
1.0,0.08438653
1.0,0.65652245
1.0,0.64842558
-1.0,-0.17518249
1.0,-0.058270209
1.0,-0.39364423
1.0,-0.28791422
1.0,-0.87998419
1.0,0.58548155
-1.0,-0.71820564
1.0,-0.78443051
1.0,-0.2430141
-1.0,-0.92646963
1.0,-0.29638698
1.0,-0.4561752
1.0,1.2075988
-1.0,0.92852999
1.0,1.0552047
1.0,-0.39399341
1.0,-3.2933879
1.0,1.3025631
1.0,-1.1321339
1.0,-0.027459183
1.0,-0.94617797
-1.0,-0.99115589
1.0,1.2682739
-1.0,-1.4700154
-1.0,0.28698723
1.0,-0.67500737
1.0,-1.10592
1.0,0.42020813
1.0,0.59637502
-1.0,-0.55442491
1.0,-0.31560566
1.0,0.53303847
1.0,-0.57702306
-1.0,-1.1103882
-1.0,-1.0686629
1.0,-1.7364574
1.0,-0.42799075
1.0,-0.966698
-1.0,-1.5020506
-1.0,-0.014168518
-1.0,-1.5632827
1.0,0.26024643
1.0,0.19163352
1.0,-0.43972452
1.0,-0.20972831
-1.0,0.1071667
-1.0,0.2140688
1.0,-0.088264157
-1.0,-1.5360321
-1.0,0.72249405
1.0,-0.99157574
1.0,0.68992978
-1.0,-0.016635553
-1.0,0.90003507
-1.0,-0.15151121
-1.0,0.23908616
1.0,0.51033976
1.0,-1.3271971
1.0,0.62444196
1.0,0.14260119
1.0,-3.4500424
1.0,-1.4419373
1.0,-0.51692
1.0,-1.3525057
1.0,-0.49723793
1.0,-1.0377531
-1.0,-1.4870234
1.0,0.00018561713
1.0,1.0512505
-1.0,-1.1814273
1.0,0.8280392
1.0,-0.35907367
1.0,0.011424373
-1.0,0.075917408
1.0,-0.016206052
-1.0,-2.5540465
1.0,-0.043705571
1.0,-1.0193571
1.0,0.54553832
1.0,-0.95702738
1.0,-0.73056257
1.0,0.063929038
-1.0,-0.14954893
1.0,-0.024502319
1.0,-0.80424908
1.0,-0.39236932
1.0,-0.41150868
-1.0,1.086379
1.0,-1.0166602
1.0,-0.99919127
-1.0,-2.5505768
-1.0,0.65771354
1.0,-0.69923012
1.0,1.0768911
1.0,-1.5591665
1.0,-0.99655597
-1.0,-1.3155481
-1.0,0.68467967
1.0,0.46643568
-1.0,-0.94194336
1.0,0.60447447
1.0,0.41623657
1.0,-0.15358938
1.0,0.26549982
-1.0,0.24012238
1.0,-0.84199756
-1.0,-1.2900306
1.0,-0.29890765
-1.0,0.96138347
1.0,-1.6051106
1.0,-1.4614587
1.0,-0.14198808
-1.0,-0.18598656
1.0,0.86171351
1.0,-0.20005898
1.0,-1.1159155
1.0,0.54551617
1.0,-0.25669384
1.0,0.11483454
1.0,1.3613286
-1.0,0.67709388
1.0,-1.1582198
1.0,0.41063494
-1.0,-1.3588486
1.0,-0.31513518
-1.0,-0.71986882
1.0,-1.0158624
-1.0,-0.70831174
1.0,0.15045536
1.0,-0.93198277
1.0,0.098265956
1.0,-0.54735091
1.0,-0.9740082
-1.0,-1.1585617
-1.0,0.74657403
-1.0,-0.26467434
-1.0,0.76647339
-1.0,-0.48391023
-1.0,-0.36759311
-1.0,-0.46772863
1.0,-0.85731009
1.0,-1.0941218
1.0,0.82696268
1.0,-0.83852339
-1.0,-0.79929419
1.0,-0.45346849
1.0,-0.65313963
-1.0,-0.18460064
-1.0,-1.0416902
-1.0,-0.7500402
1.0,-0.72107427
-1.0,-1.0802018
1.0,-0.0409018
1.0,-0.62237458
1.0,0.21540808
1.0,-1.1168567
-1.0,-0.88351829
-1.0,-0.23791913
-1.0,-0.92931426
1.0,-0.73554862
-1.0,-0.37616565
1.0,-1.3710029
-1.0,-0.24375259
-1.0,0.40723319
1.0,0.34398409
1.0,-1.7474823
1.0,0.94349377
1.0,-0.53432352
1.0,0.77968211
1.0,0.048491894
1.0,-0.81024932
1.0,-0.11053184
-1.0,-1.3075793
-1.0,0.063665831
1.0,-1.3040047
-1.0,-0.84438076
-1.0,-1.1590922
1.0,0.077785939
1.0,0.50974823
-1.0,-0.28553221
1.0,-0.24116381
1.0,-0.054864327
1.0,-0.18996247
1.0,-1.4481558
1.0,0.1969494
1.0,-0.69206283
1.0,-0.81449499
1.0,-0.99550025
-1.0,-0.96705185
-1.0,-0.43987924
1.0,0.41113102
1.0,-0.2228748
1.0,-1.7340609
1.0,0.35904812
1.0,-1.126753
-1.0,-0.58270346
1.0,-1.2631272
-1.0,-0.14673163
1.0,0.17569831
1.0,0.41169209
1.0,0.77526198
1.0,-0.69387588
1.0,-1.401544
1.0,0.23619817
1.0,-0.7283724
1.0,1.3799975
1.0,-0.95475277
1.0,0.098929043
1.0,-1.7281814
1.0,-1.4071766
1.0,0.074613394
1.0,0.45269211
-1.0,-1.1151172
1.0,-0.79371849
1.0,0.92951651
1.0,0.26151946
1.0,-1.4581348
-1.0,-0.596132
1.0,1.2492752
1.0,0.017670221
1.0,-0.90986185
1.0,-0.49631899
1.0,-0.44296941
1.0,0.0039747628
1.0,-0.93211924
1.0,-0.73007501
1.0,-1.3130392
1.0,-5.2098111
-1.0,-0.88875564
1.0,-0.85182081
1.0,0.88888463
1.0,-0.7313034
1.0,0.86091839
1.0,-1.2678134
1.0,1.4091727
-1.0,-0.29178902
-1.0,1.2052253
-1.0,-0.82555621
1.0,-0.44254687
1.0,1.0574417
1.0,0.52296757
1.0,-0.12371759
1.0,-0.83422367
1.0,-0.073336955
1.0,-1.3590613
-1.0,-0.49673937
1.0,-1.0397471
-1.0,-1.3928552
-1.0,0.56366398
1.0,-4.2937946
1.0,-1.1187417
1.0,0.91217827
-1.0,-0.62301592
1.0,-0.24907522
1.0,-0.51067184
1.0,-0.070643581
1.0,0.36620034
-1.0,-1.2470327
-1.0,0.55768556
1.0,-0.97496699
1.0,-0.67055312
1.0,-0.49074045
-1.0,0.5647616
1.0,-0.028042052
1.0,-0.41559313
-1.0,0.232599
1.0,-1.0432109
1.0,-0.091665694
1.0,-1.2793885
-1.0,-0.24210265
-1.0,-1.5189374
-1.0,0.24636079
1.0,-0.58133718
1.0,-0.22577307
1.0,-0.68347533
-1.0,-1.0648966
1.0,0.49804608
1.0,0.67726293
1.0,0.87587403
1.0,0.21100684
-1.0,-0.7930928
1.0,-0.083319998
1.0,-0.35654062
1.0,-0.32180105
-1.0,-0.036729592
1.0,-4.2919854
1.0,-0.25599714
-1.0,0.22927486
1.0,-0.71334359
1.0,0.19382509
1.0,-0.55808242
-1.0,-0.88439598
1.0,-0.44095889
1.0,-0.18284855
1.0,-0.79609576
1.0,0.32373308
-1.0,-0.037342815
-1.0,1.1362105
1.0,-1.512611
1.0,-1.3841664
1.0,-0.45965986
1.0,0.7278419
-1.0,-0.38421507
1.0,-1.0205577
1.0,0.57563879
-1.0,-0.24239582
1.0,-0.14872172
1.0,-2.0710239
1.0,-0.84992556
1.0,-0.62968242
1.0,-0.42974328
1.0,-0.23660681
-1.0,-1.3420685
-1.0,0.13411827
-1.0,-1.2140947
1.0,-1.7872352
1.0,1.2564588
1.0,-0.3070238
1.0,0.19544364
-1.0,-0.88205588
1.0,0.96885972
1.0,-0.26722132
-1.0,-0.87099296
1.0,0.59817349
-1.0,-0.63331081
-1.0,-0.089318795
-1.0,-0.93903774
1.0,0.37893854
1.0,0.046117065
1.0,0.14805639
1.0,-1.5551663
1.0,0.35563316
1.0,-0.34458785
-1.0,-0.39912377
1.0,0.40669359
1.0,-0.67834824
-1.0,-0.8594318
1.0,-0.75838911
1.0,0.69338812
1.0,-1.4548556
1.0,-0.14419913
-1.0,-1.4672631
-1.0,-0.9493487
1.0,-1.1130803
-1.0,-0.5983722
-1.0,-1.4378163
1.0,-0.83899612
-1.0,-0.0027520622
1.0,-0.67688113
1.0,0.56586417
1.0,-0.025628733
1.0,-0.51272693
1.0,-0.836431
1.0,-0.83792089
1.0,1.7336354
1.0,-1.5561534
-1.0,-0.86454456
-1.0,-0.89146454
-1.0,-0.56816828
-1.0,-0.14309665
1.0,-0.30994567
1.0,-0.6889112
-1.0,-0.038773868
1.0,-0.57755774
1.0,0.63981297
1.0,-0.011226619
1.0,-0.5706023
-1.0,-0.19234599
1.0,0.86155974
1.0,-0.36967697
1.0,-0.95815905
-1.0,0.30247287
1.0,-0.21422661
1.0,-0.22271596
-1.0,-0.74780753
1.0,-0.40568154
1.0,-1.0670375
1.0,-0.59094175
1.0,-0.27346498
-1.0,-0.33371893
-1.0,-0.97333987
1.0,-1.266284
1.0,-0.99755338
1.0,-0.36764444
-1.0,-1.5006545
-1.0,-0.46128817
1.0,0.57738924
1.0,-1.1205553
1.0,-0.69212378
1.0,-0.42151157
1.0,0.41289172
1.0,-0.62646531
1.0,0.033108567
1.0,0.0687431
1.0,0.80093935
-1.0,-1.1382846
-1.0,0.031822455
1.0,-1.0533101
-1.0,-1.3644966
1.0,-0.48360555
1.0,0.94708535
1.0,-0.062520335
1.0,-0.39684561
1.0,0.046757816
1.0,-1.0215707
1.0,-0.56556285
1.0,0.77199633
1.0,-0.061829989
-1.0,-0.27910014
1.0,-0.97500328
1.0,-1.0923757
1.0,-0.013565245
1.0,-0.5660878
-1.0,0.02582708
1.0,0.43355959
1.0,-1.0739028
1.0,-0.66317902
1.0,1.0740135
1.0,-0.65729899
1.0,-3.3427898
1.0,-1.1291617
1.0,0.36008804
1.0,1.5202091
1.0,0.316714
1.0,-1.9331483
1.0,1.2186834
1.0,1.545983
-1.0,0.83547504
1.0,0.97373463
-1.0,-1.5370991
1.0,-1.319137
1.0,-0.46470271
1.0,0.091284934
-1.0,-0.079041662
1.0,0.18081629
1.0,-0.85539776
1.0,-0.52132576
-1.0,-1.5139327
1.0,-1.2500658
1.0,-1.3291426
1.0,0.39401774
1.0,-0.49998197
-1.0,0.0078211958
1.0,-0.92957099
1.0,-0.85727821
-1.0,0.50777346
1.0,-0.45166492
-1.0,-0.18066079
-1.0,-0.22276675
1.0,-1.4686943
-1.0,0.06922625
1.0,-0.34898693
1.0,-1.6736224
-1.0,-1.0772165
-1.0,-0.71510267
1.0,-1.5647158
1.0,-1.068294
1.0,-1.1220688
1.0,-1.0461553
-1.0,-0.59418718
1.0,-0.052913908
1.0,0.70853311
1.0,-0.72864444
1.0,-0.51036963
1.0,-0.67107062
1.0,0.15037772
-1.0,-0.86609105
1.0,-0.088587222
1.0,-0.062334405
1.0,-0.822237
1.0,0.037674593
1.0,-0.18110278
1.0,0.7633387
-1.0,-0.61403184
-1.0,-0.55528792
1.0,-0.0074295274
-1.0,-0.77210805
1.0,-0.5193449
1.0,0.81189529
-1.0,-0.45050953
-1.0,-0.79738339
1.0,0.17012872
1.0,-1.0345575
-1.0,0.67653552
1.0,-1.2687642
1.0,0.18707282
1.0,-0.097125862
1.0,-1.2100424
1.0,-0.95050983
1.0,-0.29172024
-1.0,-1.1869204
-1.0,-0.18257033
-1.0,-1.3298628
-1.0,0.52384925
1.0,0.5900293
1.0,-0.77011846
-1.0,1.2246321
-1.0,1.0566378
1.0,-1.2080493
1.0,-0.40951836
1.0,0.90750427
1.0,0.56370906
-1.0,-1.5719447
1.0,-0.40199614
-1.0,-0.42870377
1.0,-1.6962335
1.0,0.31955113
1.0,0.97054197
1.0,1.0993708
1.0,-1.3361637
-1.0,-0.38082345
1.0,0.69625931
1.0,0.66498587
1.0,0.64168803
-1.0,-0.52525308
1.0,-0.59516448
-1.0,-0.029136393
1.0,-1.177057
1.0,-0.27274016
1.0,-0.50817018
1.0,1.0241433
1.0,0.99553963
-1.0,-1.1242702
-1.0,-0.8201968
-1.0,-0.7931685
-1.0,0.038861718
1.0,0.75994992
-1.0,-1.0475584
-1.0,-1.3316153
-1.0,-0.35842117
1.0,0.14501978
1.0,0.50996177
1.0,-0.35544021
1.0,-1.497766
1.0,-0.17271809
1.0,-0.44628063
1.0,-1.0167473
1.0,-3.5461538
1.0,-0.66830054
1.0,-1.4342812
1.0,-0.7677251
1.0,0.69385923
1.0,-0.92797018
1.0,-0.64757667
1.0,-0.048580417
-1.0,-3.1154383
1.0,0.019426229
-1.0,0.15138972
1.0,-0.67787021
1.0,-0.6846464
1.0,-0.60926172
1.0,1.335055
1.0,-0.55608682
-1.0,-0.67165667
1.0,1.1192368
-1.0,-0.76652774
1.0,0.3677107
1.0,-0.15044505
1.0,0.064641128
-1.0,-0.80410775
-1.0,-0.22760867
1.0,-0.54440693
1.0,-0.6558504
1.0,0.8310893
1.0,0.66805752
1.0,-1.2673101
-1.0,0.60665965
1.0,0.66457089
1.0,-1.0664613
1.0,-0.30562985
1.0,-1.0957102
1.0,-0.17134997
1.0,-0.36025409
1.0,-0.38006248
1.0,-1.0285265
-1.0,-2.7815664
1.0,0.33954799
1.0,0.19802279
1.0,-0.3743981
1.0,-0.18810456
1.0,-0.39919393
1.0,-1.5688828
1.0,0.37591783
-1.0,-0.99448439
1.0,-1.2940343
1.0,-0.2625116
1.0,-1.5273429
-1.0,1.0128872
1.0,-0.84216538
-1.0,0.11535047
1.0,0.89325229
-1.0,0.018015262
-1.0,0.67562872
-1.0,-0.71228776
-1.0,-1.1939419
1.0,-0.13802258
1.0,0.5115013
1.0,-0.46737833
1.0,-0.15186593
1.0,-1.0233088
1.0,-0.73250845
-1.0,0.20716516
-1.0,0.30219199
1.0,0.023772004
-1.0,-0.74823841
1.0,-1.005075
-1.0,-0.65682501
1.0,1.0111621
-1.0,0.22678125
1.0,-0.29194568
1.0,-1.2279692
-1.0,0.040390874
1.0,-0.32900735
1.0,0.66658398
1.0,-1.5433989
1.0,0.34787246
1.0,-1.087597
1.0,-0.27374351
1.0,-0.58027781
-1.0,-0.34088197
1.0,0.0084229674
1.0,-0.12125754
-1.0,0.31737001
1.0,-1.3978122
1.0,1.5413587
1.0,0.0073470343
1.0,-0.35940256
1.0,-0.063444889
-1.0,-0.74976398
1.0,1.3841641
-1.0,-0.21695521
1.0,-0.19613085
1.0,-0.65057867
1.0,-0.99842421
-1.0,0.33067292
1.0,-1.2961918
1.0,-0.88891272
1.0,-0.38278549
1.0,-4.303527
1.0,-0.053840788
1.0,0.31191769
-1.0,-0.83685413
-1.0,-0.93935823
1.0,-1.2048393
1.0,-2.3990076
1.0,-0.92688992
-1.0,0.30349097
1.0,-0.95287541
1.0,-0.56366305
-1.0,0.60517675
1.0,-0.56413016
-1.0,-0.028808676
-1.0,0.60641486
-1.0,-0.92149945
-1.0,0.48386892
-1.0,-0.41006003
1.0,2.5974321
1.0,-0.21062531
1.0,-1.6223326
-1.0,-1.0264165
1.0,-0.81886816
-1.0,-0.95983966
-1.0,0.99042018
-1.0,0.32912314
1.0,-0.84959521
1.0,-1.5820557
-1.0,-0.93543749
1.0,0.75099823
1.0,0.078584004
1.0,-0.0059452376
-1.0,-1.2390334
1.0,0.38173804
1.0,-1.3055952
1.0,-1.1686164
1.0,-1.6562474
1.0,0.42896894
-1.0,0.064656003
1.0,0.34658218
1.0,-1.7067912
1.0,-0.70166989
1.0,-0.90036941
1.0,-0.041868144
1.0,0.70137608
1.0,-0.55259095
1.0,-0.9508734
-1.0,0.065321155
1.0,-0.038050349
1.0,-0.80115541
1.0,-0.58838368
1.0,-0.016714972
-1.0,0.26544296
1.0,0.3247609
1.0,-1.0009946
1.0,0.70410012
1.0,-0.57575821
1.0,-0.31885195
-1.0,-1.0955674
-1.0,0.54529757
-1.0,-0.39412732
-1.0,-0.67293361
1.0,-1.3079063
1.0,1.318388
-1.0,-0.31555995
1.0,0.50912717
1.0,-1.3702392
-1.0,-0.33085385
-1.0,-1.5461748
1.0,-1.3520137
1.0,-1.0333208
1.0,-0.52913642
1.0,0.43691149
1.0,-1.1373983
1.0,-1.647013
1.0,0.32165138
1.0,1.8954128
1.0,1.4522103
1.0,-0.20762742
1.0,-0.97699914
1.0,-1.1344154
1.0,-1.6234048
-1.0,-0.86314428
1.0,-0.57103537
1.0,-0.92671752
1.0,-0.59003841
1.0,-0.78916252
-1.0,-0.99565856
1.0,-0.84360018
1.0,-0.71569581
1.0,-0.56125896
-1.0,-0.58050748
1.0,-1.0093757
1.0,-1.06046
1.0,0.12268419
1.0,0.2531407
1.0,0.79885513
-1.0,0.48739743
1.0,-0.40389907
1.0,-0.58110689
-1.0,-1.7967058
1.0,-0.53095479
-1.0,-0.32720651
1.0,1.1287441
-1.0,-0.6454924
-1.0,-1.1129899
-1.0,-0.36212981
1.0,-0.14675642
1.0,0.18537303
1.0,-1.1988773
-1.0,-0.057472722
-1.0,-1.482841
1.0,-1.3592727
-1.0,-0.86161108
1.0,0.22328986
1.0,0.44204615
1.0,0.35829498
1.0,0.84819905
-1.0,-0.95814912
1.0,-1.0663715
1.0,0.53077416
1.0,1.3321874
1.0,-0.91014299
1.0,-1.3854712
1.0,0.15960958
1.0,0.35090034
1.0,1.1453633
1.0,-1.4300015
-1.0,0.077480838
-1.0,-0.68055696
-1.0,-1.3780539
-1.0,-0.3875092
1.0,1.0082258
1.0,0.19358541
1.0,-0.29091216
-1.0,-0.2524868
-1.0,-1.0880959
1.0,-1.3291524
-1.0,-0.34931931
-1.0,-0.59587739
-1.0,-1.0455491
-1.0,-0.62591823
1.0,0.16708392
1.0,0.43249894
1.0,-0.92642404
-1.0,-0.48533151
1.0,-1.2190789
1.0,-0.87657191
1.0,-1.3082975
-1.0,0.50607619
1.0,0.54107311
1.0,-0.39130104
-1.0,0.41011157
1.0,-0.055624768
1.0,0.1186119
1.0,0.38676063
1.0,-1.4560719
1.0,-1.9957706
-1.0,0.089539559
1.0,0.61746915
1.0,-1.581268
1.0,-1.1690697
1.0,0.67875715
1.0,0.4815246
1.0,0.08098724
1.0,0.17984786
1.0,-0.52008982
1.0,0.19511828
-1.0,-0.26836646
1.0,-1.2516055
-1.0,-0.38333118
1.0,-1.2019655
1.0,-1.0389805
-1.0,0.039374899
-1.0,-1.6463319
-1.0,-0.35922013
1.0,-1.4409641
1.0,0.9990547
1.0,-0.17391963
1.0,1.1503974
1.0,-1.4841533
-1.0,-0.69393223
1.0,-1.3928083
1.0,0.27196826
1.0,-1.4248161
1.0,-1.1591907
1.0,-0.47105111
-1.0,0.062045376
-1.0,0.85127641
-1.0,-0.1434842
-1.0,-0.31537381
1.0,-4.5017028
-1.0,0.34973939
1.0,0.47531308
1.0,-0.47226419
1.0,-0.12937801
1.0,-0.91075958
1.0,-0.02687788
-1.0,-0.49165855
1.0,-1.3170457
1.0,-0.3254502
1.0,-0.70435222
-1.0,0.31155325
1.0,-0.50074296
1.0,-1.1631832
1.0,-1.5345897
-1.0,-1.4684439
1.0,-0.40888707
1.0,-0.97039968
1.0,-0.4980428
1.0,-0.9066809
-1.0,0.18102176
1.0,0.67696082
1.0,-0.77743237
1.0,-1.1534281
1.0,-0.63477919
1.0,0.0085745592
1.0,-1.4697401
1.0,-1.261222
1.0,-0.63855574
1.0,-0.22525078
1.0,-1.0811699
-1.0,-0.36482925
1.0,-0.010350525
-1.0,-0.24399979
